index,time_skew,time_kurt,time_form,time_peak,time_impulse,time_clearance,temp,materials,freq,max_al,core_loss
21,-0.00714038,-1.498906674,1.111728234,1.409299449,1.566757987,1.714862445,25,3,79470,0.078850442,67744.66643
22,-0.008638857,-1.497895819,1.112004252,1.409109742,1.566936025,1.715520047,25,3,79460,0.099536276,115834.5496
23,-0.012714121,-1.503327188,1.110827194,1.40302887,1.558522624,1.704795048,25,3,79460,0.157332758,326429.9909
24,-0.000752427,-1.500378463,1.111634926,1.412611328,1.570308089,1.718894612,25,3,99950,0.015611028,1442.561093
25,-0.002990993,-1.498833721,1.111900752,1.412077205,1.570089706,1.71899179,25,3,99950,0.031292538,9365.014008
26,-0.003782109,-1.497562114,1.111986856,1.412968538,1.571202443,1.720093719,25,3,99950,0.039923066,17397.16836
27,-0.004698264,-1.499593056,1.111648487,1.409764926,1.567163047,1.715359866,25,3,99950,0.049739243,29823.04484
28,-0.005748911,-1.499559919,1.11167242,1.409634285,1.567051557,1.715364856,25,3,99950,0.062764232,51340.0911
29,-0.00667906,-1.498052549,1.112024247,1.410346306,1.568339289,1.717287781,25,3,99950,0.078942695,88695.30174
30,-0.009803018,-1.501558474,1.111229432,1.40596983,1.562355055,1.709481545,25,3,99950,0.124995578,258478.7994
31,-0.013879929,-1.503182964,1.110836227,1.402700279,1.558170286,1.704314259,25,3,99950,0.196120986,712142.0398
32,-0.000205087,-1.499890978,1.111659173,1.412965096,1.57073561,1.719237764,25,3,125850,0.013351076,1258.578548
33,-5.18E-05,-1.499794803,1.111589316,1.413847453,1.571617722,1.72002703,25,3,125850,0.015703359,1944.41501
34,-0.000334692,-1.501577976,1.111315218,1.411595192,1.568727218,1.716582964,25,3,125860,0.019687234,3655.386207
35,-0.000662246,-1.499930171,1.111706561,1.412673868,1.570478808,1.719086216,25,3,125850,0.024816964,6655.868271
36,-0.001064707,-1.498744966,1.111783772,1.413771643,1.571808369,1.720552232,25,3,125850,0.03144335,12365.81835
37,-0.00179624,-1.500985028,1.111409466,1.410571111,1.567722086,1.715619468,25,3,125850,0.039478528,22020.3254
38,-0.002017902,-1.500281803,1.111537506,1.411490737,1.568924894,1.717166851,25,3,125860,0.049459744,38465.55548
39,-0.003091323,-1.498718186,1.11193198,1.411992278,1.570039369,1.718986606,25,3,125860,0.062448406,66975.05104
40,-0.007564413,-1.500433254,1.111397614,1.408655022,1.565575831,1.713186137,25,3,125850,0.15635285,577574.4872
41,-0.009342784,-1.504029595,1.110792707,1.404323819,1.559912656,1.70630676,25,3,125860,0.19266135,937794.3555
42,-0.000596018,-1.500849017,1.11136113,1.41290103,1.570243285,1.718230487,25,3,158500,0.014002294,1857.177823
43,-0.000699104,-1.502268862,1.111190884,1.410849713,1.56772334,1.71538056,25,3,158500,0.015618658,2583.209469
44,-0.00099565,-1.500998103,1.111507385,1.411729756,1.569148049,1.717577048,25,3,158500,0.019593976,4789.970208
45,-0.002582776,-1.499682694,1.111753106,1.411551059,1.569296274,1.717907415,25,3,158500,0.049539499,51937.15111
46,-0.004965712,-1.500170957,1.111610971,1.409861638,1.567217665,1.715401999,25,3,158500,0.097615619,268566.9736
47,-0.006135248,-1.499424429,1.11163087,1.409996032,1.567395116,1.715437481,25,3,158500,0.123708943,465018.4764
48,-0.007744929,-1.502222382,1.111149341,1.406570406,1.562909779,1.709993562,25,3,158500,0.155547303,795462.7058
49,-0.000754823,-1.501440232,1.111277656,1.412431449,1.569603511,1.717563323,25,3,199500,0.011468156,1478.325272
50,-0.000211777,-1.503103077,1.11104213,1.410588868,1.567223661,1.714701188,25,3,199500,0.012404866,1898.912973
51,-0.00059564,-1.501975723,1.111323622,1.411331456,1.568445985,1.716588309,25,3,199500,0.01550539,3471.755955
52,-0.001095587,-1.500506097,1.111463305,1.412524932,1.569969629,1.718227153,25,3,199500,0.019846565,6709.170126
53,-0.001311474,-1.502667319,1.11111437,1.409696734,1.566334299,1.713704413,25,3,199500,0.02468923,11779.11668
54,-0.002030026,-1.500669781,1.111568531,1.411342077,1.568803439,1.717167957,25,3,199500,0.03927947,39334.13264
55,-0.002528599,-1.499654985,1.111615044,1.412226412,1.569852125,1.718214322,25,3,199500,0.049801978,72223.25226
56,-0.003073252,-1.501712378,1.111285212,1.409920014,1.566823262,1.714600817,25,3,199500,0.06268643,128790.1426
57,-0.004839459,-1.499430317,1.111646372,1.41079185,1.568301642,1.716537774,25,3,199500,0.098162181,378620.2316
58,-0.000880066,-1.50313726,1.111014548,1.410511265,1.567098535,1.714491943,25,3,251170,0.011724361,2343.129959
59,-0.000376095,-1.502229841,1.111268402,1.411290061,1.568322051,1.716337211,25,3,251170,0.01232926,2662.792033
60,-0.000857722,-1.500956061,1.111388265,1.41238238,1.569705203,1.717712237,25,3,251170,0.015653271,4998.722253
61,-0.001071961,-1.503337542,1.11098374,1.409392,1.565811595,1.712993246,25,3,251170,0.0196888,9130.546049
62,-0.001181804,-1.502851466,1.111093044,1.410154227,1.566812552,1.71436716,25,3,251170,0.024691451,16285.80512
63,-0.001984357,-1.500455215,1.111471468,1.412039373,1.569441475,1.717654877,25,3,251170,0.039448104,55748.87774
64,-0.00320142,-1.500984307,1.111471633,1.410482411,1.567711189,1.715762863,25,3,251170,0.0616878,174251.2494
65,-0.004016496,-1.499647269,1.111617546,1.411272152,1.568794887,1.717088771,25,3,251170,0.078276411,312819.8337
66,-0.005224781,-1.501616135,1.111308781,1.408402303,1.565169847,1.712690281,25,3,251170,0.097745298,539390.7147
67,-0.00060563,-1.501397234,1.111289089,1.41217377,1.569333302,1.717176914,25,3,316230,0.011947518,3673.220396
68,-0.000840015,-1.503675991,1.110931704,1.409441447,1.565793189,1.712885117,25,3,316230,0.015618607,7237.149653
69,-0.001028273,-1.503224071,1.111006357,1.410039072,1.566562372,1.713821846,25,3,316230,0.019602986,12970.68587
70,-0.001530591,-1.500952153,1.11137794,1.411987358,1.569251601,1.717188903,25,3,316230,0.031412099,44271.97874
71,-0.002080225,-1.502687436,1.111103991,1.409723486,1.566349392,1.71385509,25,3,316230,0.039307825,81518.37346
72,-0.002492615,-1.501528893,1.111371561,1.410447397,1.567531126,1.715450712,25,3,316230,0.048885603,142546.6828
73,-0.003170324,-1.500121186,1.111530906,1.411532035,1.568961482,1.7171014,25,3,316230,0.061911995,254241.267
74,-0.003927676,-1.501705011,1.111282442,1.4092722,1.566099451,1.713753647,25,3,316230,0.077747382,452124.3216
75,-0.000414381,-1.501863115,1.111215878,1.412469941,1.569559026,1.717513887,25,3,398100,0.012113645,5770.167265
76,-0.000951352,-1.502200046,1.111279144,1.410949816,1.567959104,1.715967467,25,3,398100,0.01957522,19447.50104
77,-0.001229317,-1.501240876,1.111324003,1.411989114,1.569177394,1.717045344,25,3,398100,0.024888457,35904.32258
78,-0.001452273,-1.502894337,1.111074299,1.410119126,1.56674712,1.714189212,25,3,398100,0.031249573,66832.22267
79,-0.001913165,-1.501844086,1.111317437,1.410717852,1.567755348,1.715686524,25,3,398100,0.038867115,117493.8682
80,-0.000388892,-1.503538735,1.110949723,1.410452398,1.566941701,1.714173224,25,3,501180,0.012323591,9667.934645
81,-0.000698883,-1.502157802,1.111291502,1.411261301,1.568322691,1.716392512,25,3,501180,0.015569421,17295.43033
82,-0.000867747,-1.501275448,1.111317928,1.412290497,1.569503749,1.71747471,25,3,501180,0.019705226,31267.03859
83,-0.001167603,-1.502128264,1.111253209,1.411022962,1.568003794,1.715909687,25,3,501180,0.030768128,99484.50108
84,-0.001569084,-1.500691667,1.11143288,1.412202127,1.569567877,1.71773649,25,3,501180,0.038957829,182367.7917
85,-0.002102038,-1.502006904,1.111235274,1.41032303,1.567200699,1.714836981,25,3,501180,0.049117091,332469.2401
86,-0.003566356,-1.503386034,1.110990297,1.408395083,1.564713271,1.711885387,50,3,50030,0.025028623,1305.206231
87,-0.003050203,-1.50150697,1.11142708,1.410341077,1.567491265,1.715531178,50,3,50020,0.03121293,2268.043482
88,-0.003596202,-1.501007204,1.111347994,1.410848306,1.567943434,1.715791796,50,3,50020,0.03996434,4215.23253
89,-0.003638319,-1.502715893,1.111075931,1.409099459,1.565616493,1.712935304,50,3,50020,0.050215233,7734.159637
90,-0.004480451,-1.500631821,1.111560411,1.410205361,1.567528451,1.71568448,50,3,50020,0.06276463,13150.23654
91,-0.005451246,-1.499995737,1.111514435,1.41059324,1.567894747,1.715906964,50,3,50030,0.079838738,24129.01578
92,-0.006542249,-1.503268033,1.110938096,1.406572919,1.562615441,1.709363656,50,3,50020,0.099093417,41759.11661
93,-0.008047639,-1.504450714,1.110715774,1.405312606,1.560902878,1.707261974,50,3,50020,0.123837604,72501.46867
94,-0.012249797,-1.507428355,1.110032388,1.401339494,1.555532224,1.700465479,50,3,50020,0.19645451,224083.1894
95,-0.005151719,-1.501972827,1.111224444,1.407769345,1.564347707,1.711756703,50,3,63020,0.019591037,982.8429755
96,-0.004877134,-1.500218466,1.111664678,1.409116202,1.566464709,1.714797158,50,3,63020,0.024734717,1760.065048
97,-0.004758833,-1.501071451,1.111406586,1.408592828,1.565519346,1.713318864,50,3,63020,0.039406952,5811.434041
98,-0.006478371,-1.498302777,1.111840189,1.410011441,1.567707388,1.716253031,50,3,63020,0.063008698,17959.11461
99,-0.009264233,-1.501310798,1.111312577,1.405603881,1.562065271,1.709292929,50,3,63020,0.098674398,54876.29217
100,-0.01049677,-1.500835933,1.111488605,1.405123728,1.561779012,1.70935548,50,3,63020,0.123661995,96089.84758
101,-0.012846619,-1.501712948,1.111135037,1.403669409,1.55966626,1.706341309,50,3,63020,0.156793811,172431.947
102,-0.014389788,-1.506808519,1.110217162,1.398812482,1.552985624,1.698114925,50,3,63030,0.195360633,294850.4057
103,-0.01751637,-1.510512879,1.109568456,1.394174928,1.546932522,1.69057865,50,3,63020,0.234034734,461532.5306
104,-0.002173012,-1.500875014,1.111515085,1.411016629,1.568366268,1.716664183,50,3,79470,0.019567252,1206.968686
105,-0.002345034,-1.499616862,1.111603244,1.412323477,1.56994336,1.718303435,50,3,79470,0.024842082,2253.817717
106,-0.003226925,-1.499785593,1.111730231,1.410953397,1.568599546,1.717114625,50,3,79460,0.039269461,7354.491186
107,-0.004113314,-1.498719359,1.111763236,1.411844162,1.569636434,1.718111088,50,3,79460,0.049942913,13492.33133
108,-0.007315551,-1.499760371,1.111708373,1.408489144,1.565829175,1.714056792,50,3,79460,0.098488217,72069.92697
109,-0.009237802,-1.499688943,1.111553212,1.407813525,1.564859645,1.712614991,50,3,79470,0.124473517,129814.4007
110,-0.011261747,-1.503171129,1.110945159,1.40361721,1.559341745,1.705943572,50,3,79470,0.156391282,229455.2619
111,-0.013636752,-1.50413065,1.110803782,1.401440567,1.556725482,1.703032164,50,3,79460,0.189891829,369808.4574
112,-0.01717521,-1.506835788,1.110183791,1.39744899,1.551425217,1.696218312,50,3,79460,0.241769376,673406.1725
113,-0.000538878,-1.501324777,1.111456192,1.411998511,1.569374489,1.717598097,50,3,99950,0.015884573,880.4286097
114,-0.000950546,-1.500505318,1.111477165,1.412726664,1.570213427,1.7185381,50,3,99950,0.019728145,1567.91073
115,-0.002506785,-1.499863202,1.111582181,1.412137053,1.569706386,1.717999403,50,3,99950,0.039411452,9630.779543
116,-0.003153654,-1.502308995,1.111167507,1.408592547,1.565182269,1.712569077,50,3,99950,0.049336488,16983.32344
117,-0.005353224,-1.500496987,1.111588517,1.409296858,1.566558205,1.714702739,50,3,99950,0.078056559,53194.04958
118,-0.006703084,-1.499874359,1.111559523,1.409340215,1.566565537,1.714531639,50,3,99950,0.098800033,97298.04953
119,-0.008274526,-1.502690415,1.111070439,1.405759756,1.561898109,1.7087699,50,3,99950,0.123865241,174148.3865
120,-0.012466148,-1.50275658,1.110972385,1.403397261,1.559135602,1.705572243,50,3,99950,0.193469852,527541.5376
121,-0.014971445,-1.508019616,1.110059812,1.397323868,1.551113071,1.695741293,50,3,99950,0.238303908,900477.9728
122,0.000178612,-1.500868135,1.111430978,1.412836702,1.570270477,1.718394658,50,3,125860,0.014115423,859.5576205
123,-0.000308665,-1.500904723,1.111384442,1.412695796,1.570048129,1.718073649,50,3,125860,0.015612297,1107.708982
124,-0.000610204,-1.501780823,1.111366622,1.41137334,1.568553221,1.716592146,50,3,125850,0.024670027,3856.509172
125,-0.001311137,-1.502879739,1.111068775,1.409469473,1.566017521,1.713304007,50,3,125860,0.039170178,12569.5516
126,-0.001933894,-1.502491363,1.111146888,1.40983479,1.56653354,1.713988768,50,3,125860,0.049046259,22382.66894
127,-0.003252447,-1.500006698,1.111553695,1.411462694,1.568916574,1.717183055,50,3,125860,0.078571927,73688.34768
128,-0.005283023,-1.501562937,1.111357779,1.408853088,1.565739838,1.713496659,50,3,125860,0.121523587,227828.9826
129,-0.006674843,-1.500891643,1.111366227,1.408617491,1.565489905,1.713051362,50,3,125860,0.153616799,409837.095
130,-0.000615382,-1.503201795,1.111016986,1.410176248,1.566729765,1.714054583,50,3,158510,0.015546279,1580.362693
131,-0.001169096,-1.500913081,1.111385978,1.412277943,1.569585903,1.717565904,50,3,158500,0.024803571,5332.325056
132,-0.001381584,-1.503375382,1.110979285,1.409068319,1.565445714,1.712558856,50,3,158500,0.031071479,9473.474817
133,-0.001777467,-1.502798115,1.111100751,1.409768705,1.566395066,1.713780414,50,3,158500,0.039162481,17206.62896
134,-0.002080887,-1.501411045,1.111442419,1.410643013,1.567848483,1.715937748,50,3,158510,0.049377836,31436.37503
135,-0.002841551,-1.500545904,1.111454587,1.411296983,1.568592506,1.716672091,50,3,158510,0.062463676,57996.57514
136,-0.004316559,-1.501595354,1.111361599,1.409238261,1.566173287,1.713960551,50,3,158500,0.096809327,180290.8946
137,-0.005591023,-1.500367615,1.111476464,1.40959809,1.566735101,1.714548751,50,3,158510,0.122539612,328451.8252
138,-0.007022072,-1.502958927,1.111041357,1.406293384,1.562450109,1.709514561,50,3,158500,0.153563744,585788.0545
139,-0.000141523,-1.501976618,1.111199839,1.41244173,1.569505023,1.717327113,50,3,199500,0.01180788,1054.573559
140,-0.000845411,-1.503672199,1.110913909,1.409437175,1.565763361,1.712846734,50,3,199500,0.024738048,7551.828037
141,-0.002151434,-1.501020595,1.111366741,1.411481023,1.568673065,1.716561007,50,3,199500,0.049444472,45489.92992
142,-0.003390903,-1.501950186,1.111292177,1.4095474,1.566418999,1.714186582,50,3,199500,0.076754035,143750.0543
143,-0.004377473,-1.500466334,1.111477505,1.410413079,1.56764241,1.715602036,50,3,199500,0.097616918,266425.1345
144,-0.000400944,-1.503460859,1.110970426,1.410741786,1.567292403,1.714759164,50,3,251170,0.011981475,1769.084759
145,-0.00039604,-1.502422989,1.111244032,1.41123106,1.568222093,1.716094817,50,3,251170,0.012385829,1931.482631
146,-0.000574487,-1.501469097,1.111292357,1.412105279,1.569261804,1.717099188,50,3,251170,0.015639479,3527.59038
147,-0.000703027,-1.504013388,1.110863546,1.409046293,1.565258161,1.712228152,50,3,251170,0.019626017,6295.156658
148,-0.001338528,-1.502160808,1.111293906,1.410789866,1.567802181,1.715716528,50,3,251170,0.031108022,20340.26167
149,-0.001706786,-1.501176596,1.111341136,1.411793297,1.568983966,1.716970765,50,3,251170,0.039351826,37660.15403
150,-0.00207947,-1.50332413,1.110981354,1.409376593,1.565791115,1.71298005,50,3,251170,0.049518417,70646.42117
151,-0.002847861,-1.502164231,1.111260782,1.40983014,1.566688944,1.714378712,50,3,251170,0.061130456,121539.6471
152,-0.003575636,-1.500680798,1.111428208,1.410756946,1.567955065,1.715884373,50,3,251170,0.077395888,219437.4831
153,-0.00068168,-1.50166697,1.111254025,1.411995867,1.569086091,1.716947446,50,3,316230,0.012140239,3035.754457
154,-0.000386517,-1.501572269,1.111257405,1.412287565,1.569415014,1.717206454,50,3,316230,0.01240986,3214.028677
155,-0.001177054,-1.502293573,1.111260029,1.410815676,1.567783069,1.715579045,50,3,316230,0.024600333,17900.93222
156,-0.001397919,-1.501302343,1.111312245,1.4117843,1.568933179,1.716766603,50,3,316230,0.031307399,32849.85884
157,-0.002123529,-1.502294464,1.111230467,1.410217018,1.567076115,1.714829516,50,3,316230,0.048652241,104848.1338
158,-0.002733793,-1.50070528,1.111416532,1.411369251,1.568619118,1.716559299,50,3,316230,0.061457369,190174.1841
159,-0.000493279,-1.501748904,1.111236271,1.412499969,1.569621199,1.717509684,50,3,398100,0.012253625,5552.570801
160,-0.000429852,-1.504038896,1.110847977,1.409491983,1.565731318,1.712776342,50,3,398100,0.012398835,5723.262088
161,-0.000633405,-1.503369928,1.110991325,1.410295103,1.566825625,1.714093505,50,3,398100,0.015522999,9809.970521
162,-0.000844227,-1.502132981,1.111293017,1.411187272,1.568242561,1.716120339,50,3,398100,0.01960318,17356.94475
163,-0.000941224,-1.501313853,1.111309247,1.412202293,1.569393467,1.717251839,50,3,398100,0.024807624,30941.04468
164,-0.001574947,-1.502014346,1.111265156,1.410891054,1.567874068,1.715753794,50,3,398100,0.03842962,93263.93331
165,-0.002030137,-1.500626463,1.111437811,1.411868303,1.569203817,1.717309466,50,3,398100,0.048864802,170591.0804
166,-0.000587956,-1.501328237,1.111305647,1.412476374,1.569692971,1.717607828,50,3,501180,0.01977231,31995.3048
167,-0.000739699,-1.503177744,1.111007825,1.410542987,1.567124297,1.714424575,50,3,501180,0.024750326,55521.09457
168,-0.000927809,-1.50228192,1.11122776,1.411105697,1.568059823,1.71594875,50,3,501180,0.030546552,91229.25564
169,-0.001786821,-1.502076562,1.111232519,1.410457488,1.567346228,1.715095357,50,3,501180,0.04893739,287212.4657
170,-0.001784264,-1.503537639,1.11098921,1.409263507,1.565676551,1.712926822,70,3,50020,0.024692737,784.0031898
171,-0.00186943,-1.502254896,1.111265762,1.410324557,1.567245394,1.715081845,70,3,50020,0.031016388,1403.294497
172,-0.00274007,-1.502467436,1.111120097,1.410340393,1.567057555,1.714536806,70,3,50020,0.039396968,2565.064693
173,-0.003484762,-1.504501615,1.110774897,1.407620401,1.563549406,1.710298398,70,3,50030,0.049411192,4718.043796
174,-0.004645811,-1.501212706,1.111319846,1.409970239,1.56692791,1.714701401,70,3,50020,0.080013392,16427.58633
175,-0.006382012,-1.504609227,1.110721451,1.405311777,1.560909936,1.707225997,70,3,50020,0.098270946,28911.73501
176,-0.012307712,-1.506181953,1.110318955,1.401751848,1.556391648,1.701741374,70,3,50020,0.195008406,185160.2785
177,-0.004302794,-1.500530604,1.111460929,1.409799664,1.566937244,1.714826535,70,3,63020,0.031261336,1991.398599
178,-0.00590385,-1.501020129,1.11150124,1.407979906,1.564971412,1.712812758,70,3,63020,0.049202132,6501.654512
179,-0.00607155,-1.499904049,1.111569856,1.408889278,1.566078852,1.713992736,70,3,63020,0.062381143,11920.57314
180,-0.007093328,-1.502209453,1.111184414,1.405362173,1.561616543,1.708628522,70,3,63020,0.078034849,21001.64038
181,-0.009249578,-1.502291771,1.111171679,1.404611745,1.560764791,1.707748701,70,3,63030,0.098494177,39544.74896
182,-0.010732177,-1.501032498,1.111485203,1.40465045,1.56124819,1.708756095,70,3,63020,0.123705249,73577.09264
183,-0.012813901,-1.501134917,1.111295937,1.403691222,1.559916352,1.706826331,70,3,63020,0.155318336,137072.9785
184,-0.017762224,-1.508436098,1.11001775,1.395003355,1.548478486,1.692908938,70,3,63030,0.236993637,415314.0608
185,-0.001959876,-1.501859823,1.111327235,1.410483257,1.567508458,1.715359269,70,3,79460,0.019448851,744.5848041
186,-0.002040648,-1.500550857,1.111438068,1.412007112,1.569358456,1.717420776,70,3,79470,0.024815303,1402.021194
187,-0.002056645,-1.502820055,1.111076966,1.409629286,1.566206631,1.71364322,70,3,79460,0.031129835,2568.251617
188,-0.002803899,-1.501432013,1.111406036,1.410391587,1.567517724,1.715507826,70,3,79460,0.038997857,4584.237545
189,-0.003724638,-1.500340261,1.111489081,1.410861383,1.568157021,1.716163607,70,3,79470,0.049493772,8493.362726
190,-0.00502865,-1.50274996,1.111082948,1.40712907,1.563437116,1.710610906,70,3,79460,0.062102775,15310.81148
191,-0.006002597,-1.502226672,1.111193772,1.407160547,1.563628036,1.71083962,70,3,79470,0.078179316,27773.41548
192,-0.007488851,-1.500912029,1.111529509,1.407304782,1.564260793,1.712232458,70,3,79460,0.098094152,52006.56648
193,-0.013990041,-1.503276498,1.110983106,1.401509353,1.557053214,1.703582528,70,3,79460,0.190850681,322380.2729
194,-0.017885214,-1.505273671,1.110499355,1.39782255,1.55228104,1.697591194,70,3,79460,0.241242169,594517.3749
195,-0.000943232,-1.501322378,1.111323034,1.411921115,1.569100457,1.716975001,70,3,99950,0.019632899,988.1051298
196,-0.002246992,-1.50106783,1.111371192,1.411354867,1.56853914,1.716444243,70,3,99950,0.039503383,6265.807227
197,-0.005052319,-1.501601955,1.111400805,1.408454198,1.56535713,1.713234622,70,3,99950,0.07780903,37009.10175
198,-0.012408908,-1.502426584,1.111067088,1.403576643,1.559467814,1.706064111,70,3,99950,0.192813106,455074.1043
199,-0.000374538,-1.50359005,1.110960807,1.409994466,1.566448591,1.713798075,70,3,125860,0.01957582,1395.217941
200,-0.00054832,-1.502493341,1.111227631,1.410907417,1.567839306,1.715608179,70,3,125860,0.024625506,2533.636206
201,-0.001495816,-1.503397045,1.11098524,1.409483537,1.565915406,1.713212379,70,3,125850,0.049236668,15132.4619
202,-0.002162892,-1.502055327,1.111324465,1.409989616,1.566955956,1.714823179,70,3,125860,0.061820483,28076.26147
203,-0.003016337,-1.500959122,1.111378853,1.410898295,1.568042528,1.715984106,70,3,125860,0.078693071,53304.8932
204,-0.004136479,-1.503286898,1.111002069,1.407998673,1.564289439,1.711433318,70,3,125860,0.098602329,102169.7483
205,-0.008876568,-1.503903286,1.110885534,1.404315473,1.560033744,1.706646844,70,3,125860,0.192446991,641976.55
206,-0.000582237,-1.501860853,1.111206411,1.412234279,1.569283784,1.717034164,70,3,158500,0.014776258,929.2417497
207,-0.000744701,-1.502594068,1.111212643,1.410704659,1.567592853,1.715327735,70,3,158510,0.019566459,2032.10392
208,-0.001013341,-1.501421792,1.111296028,1.411966274,1.569112513,1.716993671,70,3,158500,0.024821067,3769.966885
209,-0.001205975,-1.5039397,1.11086899,1.408865757,1.56506528,1.712043825,70,3,158510,0.03108465,6548.193141
210,-0.00150326,-1.503457791,1.110969295,1.409510925,1.565923358,1.713124378,70,3,158500,0.039036902,11888.74009
211,-0.00200634,-1.502104725,1.111305792,1.410145436,1.56710279,1.714938408,70,3,158500,0.04921406,22094.61703
212,-0.002580766,-1.501169917,1.111343544,1.410997595,1.568103068,1.715978284,70,3,158500,0.06225111,41670.43713
213,-0.003423595,-1.50332418,1.110997476,1.40826074,1.564574128,1.711778248,70,3,158500,0.078310806,79292.51269
214,-0.00535829,-1.500944415,1.111380489,1.409310852,1.566280584,1.714029889,70,3,158500,0.121945772,265896.8283
215,-0.000709145,-1.502612167,1.111212124,1.410985049,1.567903692,1.715774707,70,3,199500,0.0155328,1776.567543
216,-0.000908031,-1.504028707,1.110847065,1.409134044,1.565332418,1.712295382,70,3,199500,0.024703463,5735.579023
217,-0.001585414,-1.502328173,1.111261912,1.410527687,1.567465694,1.715348766,70,3,199500,0.03899985,18440.69046
218,-0.002101972,-1.501432425,1.111294015,1.411187507,1.56824423,1.716067282,70,3,199500,0.049551708,34619.22012
219,-0.003277395,-1.502507573,1.111188169,1.40913089,1.565809574,1.713328691,70,3,199500,0.076916213,114368.6262
220,-0.004269575,-1.50108017,1.111358754,1.409976919,1.566990191,1.714722796,70,3,199500,0.097335547,215608.563
221,-0.000335185,-1.503311467,1.111030964,1.410671733,1.567299975,1.714855791,70,3,251170,0.012096488,1711.681229
222,-0.000560838,-1.501607169,1.11125616,1.412137254,1.569246223,1.717075639,70,3,251170,0.01567379,3225.652398
223,-0.000633535,-1.504105365,1.110841097,1.409294468,1.565502213,1.712571385,70,3,251170,0.019549111,5497.116295
224,-0.001043364,-1.503588511,1.110936581,1.40976382,1.566158198,1.713281731,70,3,251170,0.024632531,9722.525401
225,-0.002055936,-1.503533218,1.11094875,1.409174381,1.565520517,1.712714694,70,3,251170,0.049469959,58068.91734
226,-0.002781874,-1.502476871,1.111192438,1.409725725,1.566476565,1.714050309,70,3,251170,0.060878389,99119.12615
227,-0.003406621,-1.500981664,1.111365144,1.410818764,1.567934798,1.715825644,70,3,251170,0.077462523,182953.3941
228,-0.000372731,-1.501519192,1.111281515,1.412415275,1.569590987,1.717636623,70,3,316230,0.012437654,3478.465168
229,-0.001172925,-1.50217152,1.11128842,1.410775107,1.567778039,1.715602976,70,3,316230,0.024747178,17526.46755
230,-0.001316709,-1.501470603,1.111282256,1.411732976,1.568833807,1.716658029,70,3,316230,0.03127161,30660.68314
231,-0.002582861,-1.500905054,1.111390218,1.41129822,1.568503036,1.7164558,70,3,316230,0.061210046,164415.9659
232,-0.000284026,-1.501795261,1.11122092,1.412671878,1.569790544,1.717655525,70,3,398100,0.012314715,6501.810936
233,-0.000260746,-1.504148474,1.110846775,1.409503422,1.565742331,1.712983329,70,3,398100,0.012404768,6644.172297
234,-0.000820163,-1.503521709,1.110947252,1.410106882,1.566554366,1.713837054,70,3,398100,0.015551877,10936.22489
