index,time_skew,time_kurt,time_form,time_peak,time_impulse,time_clearance,temp,materials,freq,max_al,core_loss
74,-0.008616699,-1.496882706,1.112137946,1.409717194,1.567799984,1.716597475,25,4,112160,0.039427494,19175.54026
75,-0.010454474,-1.494457689,1.112596664,1.410076189,1.568846063,1.718346854,25,4,112160,0.049645368,34516.4944
76,-0.0114512,-1.494805827,1.112456091,1.409586637,1.568103239,1.717226584,25,4,112160,0.055731654,46372.68437
77,-0.012580608,-1.497455995,1.111964214,1.406377753,1.563841733,1.711962471,25,4,112160,0.062300006,62396.39731
78,-0.014802157,-1.498277084,1.111816892,1.404710537,1.561780904,1.709524756,25,4,112160,0.077782581,106758.283
79,-0.015869891,-1.49862569,1.111782255,1.403764804,1.560680799,1.708368434,25,4,112160,0.086455606,137572.8908
80,-0.016725473,-1.497889113,1.111895622,1.403671117,1.56073577,1.708502272,25,4,112160,0.097704109,182841.5251
81,-0.017730615,-1.499428608,1.111526761,1.402182152,1.558562986,1.70558107,25,4,112160,0.108621452,235673.497
82,-0.002392174,-1.500240174,1.111563279,1.411485118,1.568955026,1.717168341,25,4,125860,0.015536825,1766.241526
83,-0.003629287,-1.499517139,1.111784773,1.409613024,1.567186296,1.715589814,25,4,125860,0.021988935,4670.792394
84,-0.00376007,-1.499058361,1.111772828,1.410275065,1.567905498,1.716299823,25,4,125860,0.024736253,6436.356958
85,-0.004603944,-1.498407728,1.111902149,1.411013829,1.568909308,1.717619842,25,4,125860,0.031240146,11941.69855
86,-0.004950714,-1.498194057,1.111903202,1.411163606,1.569077333,1.7176561,25,4,125860,0.035011765,16071.5249
87,-0.005705212,-1.497172664,1.112152252,1.4113616,1.569648981,1.718860996,25,4,125860,0.03951858,22093.25058
88,-0.006598784,-1.495240204,1.112472736,1.412180627,1.571012445,1.720512772,25,4,125860,0.044458048,29941.48484
89,-0.008326923,-1.498202592,1.111875251,1.40846154,1.566033529,1.714367785,25,4,125860,0.055609235,54180.25231
90,-0.009216304,-1.498009011,1.111944725,1.40826594,1.565913883,1.714360339,25,4,125860,0.061493636,69515.09617
91,-0.012184062,-1.498471937,1.111834998,1.406286039,1.563558036,1.711732921,25,4,125860,0.077295525,121527.8533
92,-0.016903765,-1.503257642,1.110857407,1.399369053,1.554499478,1.70040087,25,4,125860,0.119642317,351151.9819
93,-0.001175265,-1.500796177,1.11146646,1.411760276,1.569124197,1.717260239,25,4,141260,0.013974167,1500.492568
94,-0.0013518,-1.498544443,1.111893224,1.413185032,1.571310861,1.720310334,25,4,141260,0.015666954,2076.411932
95,-0.001724843,-1.49830054,1.11185925,1.413485354,1.571596765,1.720348675,25,4,141270,0.017612729,2872.163982
96,-0.002286179,-1.500354812,1.111630087,1.409870351,1.567254301,1.71544019,25,4,141260,0.019687735,3916.527592
97,-0.005082997,-1.498160514,1.111977634,1.411039277,1.569044117,1.717936888,25,4,141260,0.035116311,18587.69819
98,-0.005827792,-1.496131755,1.112320718,1.41196472,1.57055761,1.719808717,25,4,141260,0.03965496,25742.97147
99,-0.00630068,-1.496096615,1.112259986,1.412059025,1.570576751,1.719710838,25,4,141260,0.044378773,34442.10729
100,-0.007355401,-1.498435097,1.111827986,1.409017167,1.566584719,1.714978481,25,4,141260,0.049603571,47117.09694
101,-0.00797443,-1.498312733,1.111904171,1.408777157,1.566425196,1.71481129,25,4,141260,0.055243389,61611.15987
102,-0.009010695,-1.49836468,1.111853955,1.408406945,1.565942831,1.714224508,25,4,141260,0.061960582,82386.05469
103,-0.010081923,-1.498446288,1.111863043,1.407612239,1.565072027,1.713319933,25,4,141260,0.069080741,107447.8944
104,-0.012856839,-1.49764187,1.111926476,1.406636319,1.564076165,1.712206808,25,4,141260,0.087350164,190066.4537
105,-0.000875117,-1.501993804,1.111207456,1.411080157,1.568002791,1.715755225,25,4,158500,0.010998079,960.6041961
106,-0.000964779,-1.501451486,1.111345326,1.411677248,1.568860912,1.716970686,25,4,158500,0.012411322,1304.817186
107,-0.001391847,-1.499137506,1.111718703,1.413075611,1.570942585,1.719481108,25,4,158500,0.015742673,2423.358763
108,-0.001835235,-1.501170398,1.111481371,1.409752325,1.566913447,1.714873162,25,4,158500,0.017473055,3244.397103
109,-0.003089775,-1.500117233,1.111600085,1.410607103,1.568030976,1.716287608,25,4,158500,0.024631032,8352.685341
110,-0.003781442,-1.500044183,1.111564486,1.410549591,1.56791683,1.715993512,25,4,158500,0.02788209,11696.82591
111,-0.004427517,-1.499239987,1.111758166,1.410677686,1.568332437,1.716834291,25,4,158500,0.031224423,15812.57433
112,-0.004991882,-1.497013908,1.112169899,1.411763197,1.570120532,1.719204134,25,4,158500,0.035228678,21807.25701
113,-0.009065095,-1.498749765,1.111824736,1.408124341,1.565587474,1.713847976,25,4,158500,0.06195779,96037.4381
114,-0.015636317,-1.501377238,1.111278393,1.401543074,1.557504535,1.704351687,25,4,158500,0.108416292,377284.4662
115,-0.001148433,-1.502091479,1.111220802,1.411107871,1.568052421,1.71587428,25,4,177820,0.011042563,1126.503193
116,-0.001289489,-1.499796113,1.111660097,1.412425652,1.570137237,1.718547087,25,4,177820,0.012457136,1549.723788
117,-0.001970723,-1.501485085,1.111332928,1.409799765,1.566756901,1.714538828,25,4,177820,0.017520331,3763.202029
118,-0.00305687,-1.500787567,1.111436239,1.410633565,1.567829265,1.715773817,25,4,177820,0.024788399,9842.381205
119,-0.003508966,-1.500000424,1.111634787,1.410811559,1.568307207,1.716600046,25,4,177820,0.027798048,13456.5026
120,-0.004105528,-1.497931938,1.112002201,1.41178078,1.569903336,1.718726233,25,4,177820,0.031336557,18599.79257
121,-0.004841982,-1.497887828,1.11195333,1.411713256,1.569759255,1.718559094,25,4,177820,0.035190502,25269.79363
122,-0.005417683,-1.500515795,1.11146327,1.408686034,1.565702785,1.71339956,25,4,177820,0.039519093,35799.27968
123,-0.005905273,-1.499822603,1.111651331,1.409120213,1.56645036,1.714533647,25,4,177820,0.043746774,46438.57438
124,-0.00780777,-1.499142698,1.111764742,1.408725562,1.566171412,1.714483076,25,4,177820,0.055214245,83965.54501
125,-0.011245733,-1.500504979,1.111442961,1.404802723,1.561358099,1.708603773,25,4,177820,0.077195454,198046.1364
126,-0.012127795,-1.500541447,1.111470142,1.404359266,1.560903393,1.708205911,25,4,177820,0.085877443,255474.2526
127,-0.013868115,-1.500676604,1.111429447,1.403128875,1.559478749,1.706576853,25,4,177820,0.09687685,337543.8407
128,-0.000792284,-1.500303289,1.111554795,1.412433315,1.569997024,1.718249122,25,4,199500,0.011332033,1447.652109
129,-0.001968135,-1.502358791,1.111138847,1.409741345,1.566418372,1.713821304,25,4,199500,0.01741339,4419.113482
130,-0.002261025,-1.501837393,1.111285236,1.409936559,1.566841682,1.714598765,25,4,199500,0.019640382,6162.634842
131,-0.003257477,-1.500888891,1.111456843,1.410407497,1.567607064,1.715653329,25,4,199500,0.024752718,11539.78477
132,-0.000881385,-1.500662467,1.111426682,1.412469168,1.569855921,1.717895792,25,4,223860,0.011687326,1876.831789
133,-0.001174442,-1.502615497,1.11113498,1.409466867,1.566107939,1.713610893,25,4,223850,0.013905226,2812.802962
134,-0.001760615,-1.502373638,1.1111908,1.410104492,1.566895139,1.71455249,25,4,223850,0.017523601,5300.202299
135,-0.002236911,-1.502209335,1.11118131,1.410045777,1.566816514,1.714321888,25,4,223860,0.019686232,7264.886448
136,-0.002451839,-1.501529742,1.111349946,1.410516852,1.567577827,1.715498382,25,4,223850,0.022102795,9994.801523
137,-0.003464475,-1.499474714,1.111660576,1.411608584,1.56922961,1.717582925,25,4,223850,0.027913603,18890.7135
138,-0.00474991,-1.501238544,1.111400049,1.408891396,1.565841967,1.713597098,25,4,223850,0.034683905,34966.44258
139,-0.005154036,-1.501119124,1.111377049,1.408944926,1.565869055,1.713514824,25,4,223850,0.039117501,48082.93473
140,-0.006575132,-1.49844797,1.111908967,1.409901988,1.567682663,1.716218448,25,4,223850,0.049291219,87405.11658
141,-0.007595131,-1.498537386,1.111825717,1.409390608,1.566996723,1.715300282,25,4,223850,0.055663714,119523.7163
142,-0.010637561,-1.50039143,1.111510745,1.405637589,1.562381283,1.709888243,25,4,223850,0.076986007,271896.1544
143,-0.001797158,-1.502971067,1.111058561,1.409089372,1.565580811,1.712799678,25,4,251170,0.012330709,2606.000786
144,-0.002072267,-1.502791672,1.111108192,1.409471502,1.566075333,1.713456544,25,4,251170,0.015494133,4624.752201
145,-0.002629,-1.502069849,1.111248066,1.410018311,1.56688012,1.714605535,25,4,251170,0.01967546,8750.603579
146,-0.002801379,-1.50017305,1.11159295,1.411146379,1.568620366,1.716930598,25,4,251170,0.022119827,12022.14993
147,-0.003108967,-1.500047914,1.111555416,1.411423916,1.568875898,1.717111321,25,4,251170,0.024851934,16506.76185
148,-0.003661246,-1.502580685,1.111107268,1.408455418,1.564945051,1.712222367,25,4,251170,0.027775163,23231.55543
149,-0.003927863,-1.501893796,1.111269814,1.408893479,1.565660795,1.713218223,25,4,251170,0.030922463,30726.6807
150,-0.005199587,-1.501105138,1.11141269,1.409125742,1.566120231,1.713870412,25,4,251170,0.039040915,56666.6202
151,-0.005703829,-1.499122466,1.11178154,1.40999757,1.56760927,1.715920771,25,4,251170,0.043969133,77531.57586
152,-0.00957517,-1.500488342,1.111500815,1.406367342,1.563178448,1.710815197,25,4,251170,0.068500996,243093.4097
153,-0.001841793,-1.502952908,1.11107619,1.409582953,1.566154057,1.713490985,25,4,281850,0.013821007,4156.570373
154,-0.002449647,-1.502490914,1.111165824,1.409897368,1.566629771,1.714166143,25,4,281850,0.017511437,7740.407464
155,-0.003764013,-1.502054893,1.111213897,1.409228762,1.565954584,1.713473123,25,4,281850,0.030932749,36672.12798
156,-0.004520104,-1.501822861,1.11128885,1.408962487,1.565764302,1.71340449,25,4,281860,0.034828733,50077.14119
157,-0.005617346,-1.499537541,1.111646457,1.410147944,1.567585965,1.715716783,25,4,281850,0.043905125,92180.85462
158,-0.007249012,-1.501381234,1.111357343,1.40702817,1.563711088,1.711172523,25,4,281850,0.054291499,163017.4754
159,-0.0082234,-1.500767035,1.111457954,1.40706667,1.563895442,1.711583796,25,4,281850,0.061164984,219196.5696
160,-0.001189204,-1.503365922,1.110995677,1.409851263,1.566338658,1.71358797,25,4,316230,0.012495792,4056.323866
161,-0.001275576,-1.503380868,1.110995327,1.409671784,1.566138764,1.713359185,25,4,316230,0.01239477,3956.614345
162,-0.001676614,-1.503368046,1.110961967,1.409744754,1.566172806,1.713341939,25,4,316230,0.013880026,5123.22227
163,-0.002718009,-1.503248887,1.110977241,1.408753537,1.565093118,1.712240759,25,4,316230,0.022015769,18087.86142
164,-0.003002798,-1.502841714,1.111101163,1.408738344,1.565250813,1.712588394,25,4,316230,0.024537214,24122.70595
165,-0.003943351,-1.50206444,1.11124156,1.409225682,1.565990145,1.71355706,25,4,316230,0.031134064,44903.03302
166,-0.006483812,-1.501696091,1.111312867,1.40724098,1.563885008,1.71139247,25,4,316230,0.048444488,146425.2775
167,-0.007561047,-1.500983322,1.111425658,1.407271792,1.564077978,1.711721829,25,4,316230,0.054793614,199796.1429
168,-0.001443345,-1.503643784,1.110916586,1.409757406,1.566122885,1.713238418,25,4,354820,0.012711585,5285.696708
169,-0.001297791,-1.503593228,1.110924685,1.40982201,1.566206072,1.713330675,25,4,354820,0.012374643,4927.295924
170,-0.001586085,-1.503072876,1.111057788,1.410058327,1.566656285,1.714036641,25,4,354820,0.013909372,6575.801225
171,-0.00173519,-1.501218951,1.111398066,1.411179184,1.568381816,1.716425107,25,4,354820,0.015611613,8635.369559
172,-0.002590646,-1.503674733,1.110896948,1.408412061,1.56460066,1.71154664,25,4,354820,0.019603124,16405.62203
173,-0.003012962,-1.50307918,1.111015077,1.409146888,1.565583439,1.712806219,25,4,354820,0.024514887,29310.69303
174,-0.003587157,-1.502438481,1.111159228,1.40921336,1.565860429,1.713322735,25,4,354820,0.027553977,39770.13086
175,-0.004092131,-1.500593915,1.11151731,1.410113636,1.567365715,1.715450726,25,4,354820,0.031054184,54353.1503
176,-0.004409532,-1.500425008,1.111480417,1.41028581,1.56750506,1.715459913,25,4,354820,0.034863646,73446.31274
177,-0.001374259,-1.50232956,1.111251108,1.41051722,1.567438824,1.715339581,25,4,398100,0.012872445,6753.258447
178,-0.001617226,-1.50157097,1.111331908,1.411103611,1.568204469,1.716116406,25,4,398100,0.013951614,8365.005888
179,-0.001717055,-1.501556461,1.111282116,1.411356525,1.568415266,1.716269326,25,4,398100,0.015662329,10909.61126
180,-0.002604577,-1.503351377,1.110965933,1.409088552,1.565449378,1.712609175,25,4,398100,0.021894098,26965.31595
181,-0.003282559,-1.502603484,1.111132191,1.40927146,1.565886885,1.713371052,25,4,398100,0.024682953,36715.2657
182,-0.003472773,-1.500824838,1.111469634,1.410455224,1.567678151,1.715673134,25,4,398100,0.02768036,49610.18134
183,-0.005243498,-1.502346795,1.111163014,1.4078829,1.564387407,1.711762411,25,4,398100,0.038596589,119793.6301
184,-0.005833555,-1.501527534,1.111313523,1.408200462,1.564952217,1.712575146,25,4,398100,0.043455785,163090.2459
185,-0.001581017,-1.501595741,1.111265044,1.411432026,1.568475072,1.716335635,25,4,446690,0.013930289,10607.24676
186,-0.002317377,-1.503479464,1.110933447,1.40917694,1.565501795,1.712604595,25,4,446680,0.019499869,25054.50138
187,-0.002637106,-1.50301494,1.111053161,1.409494003,1.566022768,1.713405143,25,4,446690,0.021859659,33535.77772
188,-0.01150779,-1.496723018,1.112138252,1.408555376,1.566508313,1.71525887,50,4,50020,0.023972852,1299.219583
189,-0.011627181,-1.496537429,1.112174704,1.408616644,1.566627799,1.715446074,50,4,50020,0.024853252,1398.015573
190,-0.012319244,-1.49930717,1.111678584,1.405604201,1.562580088,1.710295499,50,4,50020,0.027917547,1985.311379
191,-0.013069377,-1.498447912,1.111853041,1.405829754,1.563076086,1.711233191,50,4,50030,0.03148879,2686.567479
192,-0.013282343,-1.498771679,1.111768282,1.40594495,1.563085001,1.711090816,50,4,50020,0.035171708,3558.270114
193,-0.013895373,-1.497694968,1.112015501,1.406178672,1.56369248,1.711991668,50,4,50020,0.039606322,4810.923112
194,-0.015084959,-1.49598194,1.112307859,1.406387106,1.564335431,1.713016937,50,4,50020,0.044736775,6609.411984
195,-0.015725139,-1.496225325,1.11218154,1.406353233,1.564120105,1.712585479,50,4,50020,0.049924822,8736.665808
196,-0.019281909,-1.499726666,1.111558062,1.400327935,1.556545806,1.703606783,50,4,50020,0.062664265,15692.08635
197,-0.021022581,-1.500792703,1.111283945,1.398861401,1.554532217,1.700935591,50,4,50020,0.069656397,20493.10891
198,-0.023430058,-1.501203432,1.11123302,1.397111243,1.552516146,1.698656938,50,4,50020,0.077892961,27127.53961
199,-0.025575681,-1.50283952,1.110860043,1.394850375,1.549483548,1.694814434,50,4,50020,0.087295374,35999.3999
200,-0.030724864,-1.50400499,1.110607284,1.390527561,1.544330037,1.688871852,50,4,50020,0.109186532,62521.06426
201,-0.006621559,-1.496388108,1.112169733,1.41187108,1.570240282,1.719190347,50,4,56320,0.022597058,1337.81093
202,-0.009893846,-1.497951529,1.11188976,1.408097222,1.565648883,1.713880497,50,4,56310,0.031290519,3148.273956
203,-0.010882355,-1.497190988,1.112083683,1.408067393,1.565888772,1.714510009,50,4,56320,0.035155219,4241.188262
204,-0.012512257,-1.495127876,1.112448345,1.40839906,1.566771204,1.715768447,50,4,56320,0.039636896,5725.199972
205,-0.013606519,-1.495298306,1.112333284,1.407969433,1.566131264,1.714966595,50,4,56320,0.04446007,7607.528847
206,-0.016320337,-1.498091671,1.111811315,1.403002141,1.559873655,1.707395686,50,4,56320,0.055485239,13371.21062
207,-0.017856698,-1.499024658,1.111607185,1.40183362,1.558288324,1.705382072,50,4,56320,0.061951461,17611.31513
208,-0.025668619,-1.499991967,1.111398126,1.396421683,1.551980441,1.698196359,50,4,56320,0.097516446,54327.80859
209,-0.031298729,-1.507085136,1.109943679,1.387126794,1.539632617,1.682974443,50,4,56310,0.121125091,93224.21041
210,-0.007040119,-1.497643864,1.111975664,1.409982538,1.567866269,1.716442053,50,4,63020,0.020018691,1093.756353
211,-0.008645385,-1.499989737,1.111541504,1.406279631,1.563138177,1.710679112,50,4,63020,0.022154092,1451.669744
212,-0.009226458,-1.499447688,1.111713821,1.406412622,1.56352835,1.711480174,50,4,63020,0.024678454,1926.351332
213,-0.010605624,-1.498296671,1.11190553,1.406833673,1.56426614,1.712503357,50,4,63020,0.031349705,3554.625219
214,-0.011658122,-1.495920997,1.112354098,1.407501943,1.565640555,1.714581659,50,4,63020,0.035216506,4795.530547
215,-0.01443008,-1.498101098,1.11198852,1.402726064,1.55981528,1.707652699,50,4,63020,0.043985672,8428.115295
216,-0.015799457,-1.498339538,1.111839194,1.402159132,1.558975479,1.706492241,50,4,63020,0.049147014,11119.83853
217,-0.017135305,-1.498926787,1.111687078,1.401564858,1.558101541,1.705377799,50,4,63020,0.055275274,14966.01673
218,-0.020205389,-1.499446901,1.111565403,1.39962,1.555769169,1.702672743,50,4,63020,0.069685132,26839.05032
219,-0.022290133,-1.499293923,1.111635252,1.398356906,1.554462832,1.701393749,50,4,63020,0.077921079,35489.2086
220,-0.024334291,-1.498376554,1.111754141,1.397739487,1.553942663,1.700871187,50,4,63030,0.087487424,47366.27588
221,-0.029129847,-1.504268978,1.110549011,1.389722608,1.543355068,1.687723228,50,4,63020,0.109326563,82576.98227
222,-0.005538503,-1.497663162,1.111980911,1.411614738,1.569688643,1.718428246,50,4,70840,0.017763847,888.7669039
223,-0.005225291,-1.500474422,1.111459961,1.40895567,1.565997814,1.713859856,50,4,70840,0.019717317,1211.120133
224,-0.006771739,-1.49967206,1.111647003,1.408656377,1.56592864,1.713911057,50,4,70830,0.022010924,1618.758847
225,-0.007901008,-1.499298094,1.11169405,1.408329531,1.565631559,1.713757052,50,4,70840,0.024802779,2191.946792
226,-0.009653804,-1.496107081,1.112315726,1.409414317,1.567713709,1.716723022,50,4,70840,0.031450446,4089.373361
227,-0.010887717,-1.496319756,1.112192781,1.40890593,1.566975006,1.715695143,50,4,70840,0.03528562,5491.887392
228,-0.015623378,-1.498391268,1.111832375,1.403682086,1.560659188,1.708377011,50,4,70840,0.055260725,17034.69048
229,-0.019246003,-1.49837776,1.111839437,1.401608092,1.558363152,1.705871105,50,4,70840,0.06966341,30705.38916
230,-0.025651268,-1.502127072,1.110989856,1.394207101,1.548949947,1.694416867,50,4,70840,0.097779232,72382.91389
231,-0.02823034,-1.502880579,1.11087017,1.391868126,1.546184782,1.691271518,50,4,70830,0.108041084,93325.12307
232,-0.030976217,-1.504765324,1.110454155,1.388930581,1.542343736,1.686560949,50,4,70840,0.121485816,124457.2925
233,-0.032271838,-1.506603276,1.110126422,1.386750604,1.539468486,1.683071125,50,4,70830,0.133950148,159161.2775
234,-0.006506148,-1.500948609,1.111368147,1.407900708,1.564696001,1.712171197,50,4,79460,0.017556004,988.5795154
